GeneID,GSM2794663,GSM2794664,GSM2794665,GSM2794666,GSM2794667,GSM2794668,GSM2794669,GSM2794670
6662,6.877,6.524,6.753,7.95,6.227,7.165,7.374,7.493
146795,0,0,0,0,0,0,0,0
100499467,0.168,0.08094,0.14,0.1865,0.2289,0.1291,0.2785,0.2196
400619,0,0,0,0,0,0.0187,0,0
107985006,0,0,0,0,0,0,0,0
107985005,0,0,0,0,0,0,0,0
105371887,4.22,4.603,3.873,3.74,4.229,5.446,3.994,4.019
201266,10.62,10.86,8.943,8.684,9.862,10.79,9.731,8.068
6752,0.3314,0.2418,0.5598,0.7096,0.1563,0.6889,0.2377,0.3561
9382,29,29.54,30.34,30.85,32.36,31.32,33.36,33.71
84923,21.88,21.34,26.49,23.8,21.47,23.95,22.22,21.84
55028,17.65,17,21.15,17,14.94,15.47,14.59,11.62
642843,0.762,0.7658,0.7765,0.6368,0.5699,0.884,0.7164,0.6559
23580,37.07,32.45,30.47,26.3,39.17,40.57,39.11,34.98
54549,0.07205,0.07353,0.1589,0.1392,0.08447,0.06231,0.1581,0.1558
101928251,0,0,0,0,0,0,0,0
107985091,0,0,0,0,0,0,0,0
100134391,0,0,0,0,0,0,0.05342,0
283982,0.03162,0,0,0,0,0,0,0
400620,0,0,0.02121,0,0,0,0.02461,0
107985081,0,0,0,0,0,0,0,0
105371888,0,0.02514,0,0,0,0,0,0
102723567,0,0,0,0,0,0,0,0
6169,838.9,840.4,678.3,757.3,827.3,812.7,715.9,728.1
85001,0.6071,0.5096,0.3147,0.2795,0.4803,0.3725,0.4626,0.3455
94015,0.9887,0.5615,0.4413,0.6217,0.5233,0.7328,0.7756,0.5885
64446,0,0,0,0,0,0,0,0
105371891,0,0,0,0,0,0,0,0
124602,0,0,0,0,0,0,0,0
107985078,0,0,0,0,0,0,0,0
388419,0,0,0,0,0,0,0,0.0265
350383,0,0,0,0,0,0,0,0
55890,28.07,26.62,19.39,22.15,24.84,25.34,27.08,27.2
11314,0,0,0,0.03038,0,0,0,0
124599,0,0,0,0,0,0,0,0
107985074,0,0,0,0,0,0,0.02753,0.03256
10871,0.04054,0.08791,0.06515,0,0.06215,0.1753,0.126,0.08943
100130520,0,0,0,0,0,0,0,0
100131439,0,0,0,0,0,0,0,0
146723,0.01774,0,0,0,0,0,0.02206,0
101928343,0,0,0,0,0,0,0.04097,0
342510,0,0.01313,0,0,0,0,0,0
105371894,0,0,0,0,0,0,0,0
326624,0.6316,0.7419,1.24,0.5823,1.21,1.218,1.145,0.8514
146722,0.04707,0.05103,0,0.0336,0.3608,0.1832,0.087790000000000007,0
105371893,17.42,11.66,6.663,9.643,12.63,11.79,17,23.44
100500847,13.51,8.545,7.84,5.625,15.53,21.42,18.2,19.04
9368,275.3,274.5,322.4,275.9,366.3,323.9,406.8,419.5
26151,40.94,42.07,31.55,33.71,39.31,37.17,30.97,27.36
54868,4.26,4.645,5.051,4.662,5.511,4.808,5.431,5.551
2905,0.1903,0.4251,0.21,0.1235,0.3978,0.1596,0.2151,0.2035
2232,34.15,35.31,25.32,26.28,37.76,27.62,25.69,29.96
283985,0,0,0,0,0,0,0,0
124590,0.2521,0.205,0.1891,0.108,0.116,0.2834,0.2665,0.1112
92736,0,0,0.02217,0,0,0,0,0
347741,0,0.02182,0,0,0,0,0,0
283987,143.6,145.6,148.7,135.1,196.7,161.7,164.6,161.4
102723641,0.118,0.06398,0.1264,0.1685,0.2714,0.1021,0.07337,0.1735
30850,11.18,10.5,12.36,11.09,12.93,11.93,13.52,14.34
3396,65.78,69.91,84.01,76.55,66.86,66.31,68.95,76.68
23510,20.02,19.96,23.96,19.21,24.64,22.65,22.32,21.51
100189078,0,0,0,0,0,0,0,0
100189181,0,0,0,0,1.029,0,0,0
100189371,0,0,0,0,0,0,0,0.9865
10476,446.2,480.3,441.8,443.6,488.1,474.2,446.9,462.7
9121,0.1235,0.2471,0.08139,0.04067,0.2184,0.1642,0.1299,0.1397
79637,9.697,9.68,9.265,8.081,10.96,9.443,8.516,10.25
30833,45.42,44.4,32.17,34.08,38.6,37.73,32.59,36.18
107985034,33.08,32.56,31.38,30.96,35.51,34.33,36.06,39.47
51155,46.1,49.07,46.95,43.85,50.85,50.81,54.37,62.35
6613,81.75,77.55,88.71,95.24,73.49,81.63,70.95,59.14
79902,15.17,15.97,20.36,17.63,18.11,16.34,18.6,17.69
23163,16.41,14.84,17.16,14.35,19.79,14.51,15.97,15.64
51081,162.3,163.7,153.5,144.9,184.2,175.3,170.7,164.2
57409,30.46,30.42,26.64,28.35,30.3,29.79,30.47,27.67
100287042,4.055,3.599,4.02,4.173,3.585,3.245,3.799,4.021
60386,3.881,4.237,5.27,4.714,4.091,4.079,4.893,4.796
2885,288.1,287.9,314.4,296.4,302.8,299,313.1,294
100500841,0,0,0,0,0,0,0,0
9772,102.7,95.32,106.1,93.69,118,102.7,116.6,104.7
102466911,1.814,2.622,5.829,5.179,10.2,3.66,7.518,6.224
57513,44.1,39.11,41.6,37.61,45.98,41.43,46.62,52.54
283989,104.7,104,84.48,81.54,107.6,101,97.99,107.4
107985023,57.55,56.57,57.76,45.85,64.16,53.29,51.68,52.36
3993,115.8,111.6,99.07,98.43,126.2,112.8,132.3,145.2
80022,5.879,5.196,5.189,4.569,7.529,5.183,6.23,6.269
9400,27.2,27.12,28.08,25.75,31.32,26.58,29.32,31.83
643008,0.4243,0.7377,0.8543,0.5222,1.57,0.8984,2.138,3.26
100130933,0.2148,0.1397,0.2301,0,0.1976,0.1858,0.1603,0
107985013,7.278,7.288,9.042,7.287,9.221,7.692,7.855,6.094
29115,72.88,75.92,88.89,79.08,79.14,70.17,76.68,88.31
3691,28.06,27.89,29.5,23.12,31.17,26.69,32.21,27.72
2584,88.63,84.19,53.1,61.16,85.62,76.82,92.19,98
3021,1572,1385,2435,2885,1334,1593,1754,2281
100616282,0.5629,0,0,0,0,0,0,0
85451,17.27,15.91,19.93,18.81,14.45,13.99,17.95,18.63
201294,0.4459,0.5681,0.4777,0.4774,0.7007,0.4724,0.3465,0.4754
23558,127.9,123.2,140.7,139.2,131.2,125.8,142.1,175.3
91107,2.43,2.217,2.538,3.064,1.862,1.576,2.694,4.108
201292,13.25,12.93,11.65,11.73,10.82,10.98,12.05,12.16
64978,121.5,125.6,115.6,129.6,130.7,118.8,124.2,148.5
85302,3.789,3.427,5.236,4.991,4.333,3.955,5.583,5.495
51,21.48,20.51,26.31,24.12,23.92,25.01,22.73,18.23
100529145,6.707,6.346,5.089,5.753,6.133,5.914,4.828,5.926
100134934,18.81,17.88,12.98,15.5,17.5,17.18,13.5,16.04
1018,2.402,2.165,2.607,2.449,2.056,1.861,1.823,2.431
2125,13.11,12.56,13.19,12.4,17.52,15.15,17.96,20.28
6730,93.16,88.23,101.3,96.85,87.51,81.66,90.07,83.27
8811,0.2057,0.1859,0.2571,0.1713,0.2365,0.2965,0.1705,0.2017
353174,21.81,22.46,27.42,24.41,34.82,33.36,35.96,36.67
23265,50.78,52.85,62.29,49.99,74.44,64.28,73.08,66.5
102466753,0,0,0,0,0,0,0,0
101928447,0,0,0,0,0,0.07327,0,0
2302,0.09466,0,0.02028,0,0.05805,0.06548,0.07062,0
100507218,0.6074,1.195,1.277,0.9634,0.6898,0.8171,0.9231,0.6285
114804,2.935,2.564,4.123,3.3,2.546,2.478,3.001,2.324
105371896,0,0,0.02484,0,0.03555,0,0.02883,0
107985019,0,0,0,0.04144,0,0,0,0
283991,24.62,21.81,26.31,31.19,21.86,24.51,27.12,35.76
84074,0.2486,0.3417,0.2568,0.2218,0.1974,0.2227,0.287,0.2546
5635,38.24,36.22,38.2,38.7,33.8,36.08,34.7,31.06
8877,10.73,11.36,11.4,10.1,9.855,9.763,13.19,18.61
63893,28.37,25.45,30.86,29.76,25.99,24.89,31.84,35.03
15,0.05775,0.04175,0.05156,0.05496,0.04427,0.0333,0.04787,0.02831
79651,4.844,4.937,4.148,4.09,5.033,4.358,5.206,5.856
114757,0.5849,0.8455,0.362,0.2969,0.5779,0.4496,0.2263,0.1911
768206,0.127,0.1502,0.1978,0.1071,0.2212,0.08982,0.1435,0.08486
100507246,97.29,96.53,95.48,102.8,91.47,94.25,88.2,79.37
677850,1.224,3.319,1.312,0.8739,5.631,1.588,2.284,3.601
677849,0,0,0.6101,0.813,0,0,0,0
677848,1.324,2.153,0,0.9448,1.015,0,2.469,0
10610,20.36,20.99,27.6,21.83,20.6,19.24,17.57,18.95
55808,0,0,0,0,0,0,0,0
105274304,0.7922,0.6135,0.7577,0.6866,0.5205,0.3181,0.4222,0.6241
439921,1.935,2.267,2.033,1.563,2.022,2.029,2.398,1.674
23210,6.145,5.666,6.755,6.281,5.518,5.343,6.09,5.578
124512,28.04,26.85,27.72,28.17,25.74,26.19,26.01,27.18
6427,89.5,88.05,104,108.1,87.45,81.19,93.98,92.56
693221,4.947,2.682,1.06,1.412,1.517,2.139,2.46,3.637
79157,11.95,11.05,12.53,12.17,11.62,12.85,12.52,12.58
101928514,0,0,0.03401,0.02266,0.02434,0,0,0.02334
107985089,0,0,0,0,0,0,0,0
283994,0,0,0,0,0,0,0,0
146664,0.7333,0.5102,0.8773,0.7066,0.8245,0.7134,0.9726,0.9705
105371899,0,0,0,0,0,0,0,0
654434,6.187,5.802,7.039,7.575,7.373,7.244,7.131,8.898
6397,21.45,21.45,24.57,20.53,24.16,23.19,23.95,19.71
677781,0.2619,1.42,1.964,2.617,1.606,1.812,2.605,1.926
102466864,0.6046,1.967,3.886,5.179,3.708,3.66,6.014,4.446
105371900,0.08488,0.09203,0.04546,0,0,0.0367,0,0.1872
105371901,0,0.1132,0,0,0,0,0,0
105371906,0,0,0.03229,0.04302,0,0.05213,0.03747,0.04432
105371907,0.5637,0.5348,0.2265,0.6036,0.4321,0.4266,0.2629,0.5181
10801,154.9,157.3,152.6,133.9,179.8,153.7,156.5,150.9
100422851,0,0,0,0,0,0,0,0
112268199,0.09715,0.09028,0.01487,0.05943,0.04255,0.048,0.138,0.1224
105371903,0.01701,0.03689,0.07289,0.07285,0.02608,0.02942,0.1269,0.1001
400622,0,0,0,0,0,0,0,0
100507351,0,0,0,0,0,0,0,0
107985079,0,0,0,0,0,0,0,0
100132174,0,0,0,0,0,0,0,0
105371908,0,0,0,0,0,0,0,0
400624,0,0,0,0,0,0,0,0
107985087,0.1624,0,0.08701,0.1159,0,0,0,0.1194
105371909,0,0,0,0,0,0.05294,0,0
57690,2.953,2.759,3.83,3.215,2.976,2.849,3.167,3.113
107985010,1.065,0.7696,1.046,1.267,0.6801,0.4603,1.434,0.7828
100131096,0.814,0.9658,0.4936,0.5042,0.9182,0.9031,0.802,0.9259
11322,6.378,6.372,4.263,4.804,5.224,4.82,5.737,6.577
147138,0.14,0.1012,0.07857,0.03807,0.06133,0.1096,0.1244,0.2549
100141515,0,0,0,0,0,0,0,0
9144,361.6,383,349.3,325.6,442.2,400.7,387.4,375.8
7083,43.31,41.6,48.04,52.46,20.74,21.03,30.3,33.76
107985050,2.847,2.616,2.895,3.031,1.332,1.544,1.56,1.845
125061,15.55,16.88,19.83,17.07,19.08,17.57,19.96,15.99
332,18.77,16.53,35.99,32.22,5.909,6.636,12.99,14.18
283999,0,0.009382,0.01854,0,0.01327,0,0.01076,0
105371910,0,0.06174,0,0,0,0,0.1062,0
100996291,0,0,0,0,0,0,0,0
105371912,0.04427,0.016,0.07904,0.1264,0.06787,0.02552,0.2202,0.0651
9021,10.47,14.14,11.27,9.349,20.71,16.71,23.21,25.44
101928674,6.039,7.346,5.523,6.045,8.637,8.056,9.478,10.61
9489,6.92,7.692,7.903,6.89,10.46,9.354,9.943,9.72
8632,0.2412,0.2653,0.2963,0.2076,0.4186,0.3159,0.3616,0.3755
107985047,0,0.4519,0,0,0,0,0.2591,0
100996295,0,0.01028,0,0.01354,0,0.02461,0.02359,0
101928710,0,0,0,0,0,0,0,0
112268196,2.006,1.744,2.499,2.239,2.283,2.121,2.713,3.278
9267,8.063,7.724,11.34,8.867,9.745,8.972,11.63,11.19
57602,28.05,25.25,31.05,31.11,26.14,23.39,28.42,27.54
7077,14.11,14.86,17.66,13.59,17.68,17.24,21.24,17.29
100653515,0,0,0,0,0,0,0,0.06693
3959,80.87,92.38,247.1,203.8,166.4,169.5,481,792.5
124583,93.18,89.14,83.44,78.61,94.91,87,87.82,76.41
100507410,0,0,0,0,0,0,0,0
114897,0.06872,0.1171,0.0631,0.1822,0.04515,0.05942,0.08544,0.1155
64772,8.08,7.022,6.446,6.545,8.921,7.579,8.725,8.636
146713,0.05299,0.04104,0.04054,0.02161,0.0116,0.02618,0.02824,0.03339
100616170,0,0,0,0,0,0,0,0
100652929,0,0,0,0,0.01772,0,0,0.017
339221,0,0,0,0,0,0.01531,0,0
84733,8.121,7.662,6.965,6.399,6.121,6,6.248,6.602
57332,15.89,15.14,13.31,13.47,14.41,14.91,13.57,13.13
102723961,1.515,1.938,1.741,1.263,2.127,1.678,1.64,1.377
105371919,1.698,1.722,1.232,1.447,2.813,2.037,1.941,1.651
8535,57.91,46.92,41.7,54.93,36.93,35.91,33.38,38.94
101928766,0.05575,0.0403,0.04977,0.01326,0.02849,0.04821,0.06932,0.01366
101928738,0.0318,0.03448,0.1363,0,0,0.0825,0.07908,0.04676
125058,26.05,24.33,27.07,24.26,25.52,24.83,24.71,21.26
55036,0.955,1.208,1.055,1.077,1.428,1.02,1.099,0.7021
100616121,0,0,0,0,0,0,1.218,0
2548,105.1,102.9,91.27,88.91,104.9,93.89,116.1,119
9775,113.1,111.3,116.6,113.8,107.9,103.5,109.4,105.5
79092,5.429,5.877,5.057,4.172,8.187,6.502,6.882,6.134
6448,16.68,16.74,17.43,16.14,23.45,19.88,22.44,25.66
284129,13.67,13.92,13.9,13.1,15.25,14.3,17.81,20.17
57674,14.82,14.02,22.24,16.03,16.58,15.01,28.92,35.71
100294362,1.84,1.751,2.17,1.72,1.867,1.878,2.881,4.128
284131,5.584,5.088,4.314,4.937,5.347,5.558,4.714,5.532
100616359,0,0.6987,0,0,0.9879,0,1.603,0
4884,0.06303,0.1269,0.1543,0.05142,0.09663,0.07008,0.1008,0.1059
57521,12.46,12.25,13.71,13.23,14.33,12.99,14.49,14.85
105371922,0,0,0,0,0.0231,0,0.01874,0.04432
107985021,0.004942,0.005358,0.01588,0,0.007576,0.004273,0.01843,0.0218
101928855,0,0.01657,0,0.02182,0.02343,0,0.03801,0.04495
107985022,0,0,0,0,0,0,0.0637,0
400627,0.1094,0.1186,0.134,0.1339,0.09586,0.1487,0.09718,0.1379
79643,27.31,26.1,21.37,26.79,26.05,25.3,26.11,28.65
100129503,0.6196,0.8637,0.8533,0.8002,0.6332,0.30620000000000003,0.5869,0.3037
440465,12.51,12.48,10.21,8.634,16.22,15.16,14.68,10.69
10458,12.16,12.47,11.49,11.85,14.23,13.43,13.39,14.83
107987250,0.5256,0.4973,0.4095,0.4502,0.6739,0.6115,0.7842,0.7588
9625,0.3823,0.3085,0.2667,0.3046,0.2181,0.223,0.4422,0.5884
724027,0,0,0,0,0,0,0,0
100422915,0,0,0,0,0,0,0,0
442906,0,0,0,0,0,0,0,0
100302229,0,0,0,0,0,0,0,0
388428,0,0,0,0,0,0,0,0
22994,8.189,6.623,7.171,7.626,7.193,6.508,7.693,7.836
146705,4.588,4.882,4.629,4.257,6.661,4.999,5.448,6.21
105371925,2.8,2.816,2.529,2.841,3.309,2.8,2.81,3.621
284184,36.45,37.44,26.69,30.05,40.16,34.66,30.24,32.47
124565,74.1,69.18,66.9,71.74,66.72,62.78,74.36,80.99
284185,2.127,1.967,1.678,1.648,2.983,2.396,2.112,1.964
112268186,0.3459,0.1875,0.2223,0.49370000000000003,0.2121,0.1495,0.129,0.3052
100130370,0.411,0.2228,0.3302,0.44,0.4725,0.4146,0.5536,1.007
57597,3.752,3.314,3.467,2.909,3.768,3.593,4.046,4
100616294,0,0,0.8328,0,0,0,0,0
100422944,0,0.6247,0,0.8225,0,1.495,0,0
105371926,0.02216,0,0.02374,0.03164,0.03397,0,0,0
112268189,0.5895,0.7339,0.959,0.8104,0.9373,1.171,0.733,0.8669
105371927,0,0,0,0,0,0,0,0
71,3964,3736,3114,3609,3317,3243,2999,2637
25794,1.18,0.9459,0.7069,0.7954,0.9554,0.9066,1.057,0.7762
80233,23.34,21.35,16.24,18.61,22.7,19.77,22.77,24.78
55666,30.92,32.13,41.97,36.27,39.7,35.04,41.96,41.98
83882,0.2745,0.09921,0.147,0.1633,0.4559,0.1978,0.2275,0.2691
5148,0.08119,0.06602,0.1522,0.05795,0.1245,0.05265,0.1262,0
339229,37.12,36.49,26.67,28.32,34.58,32.53,32.62,41.15
339230,14.92,15.92,16.3,14.25,15.24,14.23,15.62,17.41
339231,12.01,10.73,10.04,9.247,12.15,10.7,11.79,9.099
9146,66.45,60.22,54.71,56.98,63.12,56.22,63.23,73.81
102465471,0,0,0,0,0,0,0,0
6182,135.3,140.8,106.6,127.9,128.3,126.4,126.9,157
1468,34.13,32.1,25.45,27.18,40.22,40.24,47.19,42.65
105371929,1.531,1.736,1.225,1.331,1.915,1.811,1.554,2.122
105376789,0,0,0.01303,0,0,0,0,0
2642,0,0,0.02187,0,0,0.03531,0.02538,0.03002
348262,78.4,69.95,70.41,77.8,60.15,58.36,61.32,75.62
116729,0.1226,0.1994,0.4596,0.175,0.3759,0.212,0,0.1803
5034,1564,1541,1292,1377,1251,1197,1084,1083
396,182.2,174.3,175,182.2,208.9,187.4,229.3,269.8
10189,90.39,85.65,110.7,113.9,82.95,75.09,87.93,89.78
51529,53.95,56.19,51.33,58.9,53.3,52.51,53.95,67.11
5833,23.41,24.6,21.2,20.84,28.79,27.44,27.54,30.5
256933,0.6814,0.3694,0.1825,0.7295,1.045,0.4419,0.4236,0.501
51547,12.47,12.48,12.51,11.37,16.2,13.13,12.84,16.05
4097,19.06,17.09,20.98,20.81,11.48,11.48,17.12,16.44
92659,4.678,5.24,3.793,3.357,3.962,3.732,3.374,2.926
5831,253.6,246.3,178.8,213.6,210.4,198,167.9,155.7
255275,0.09987,0.08662,0.08559,0.2281,0.2143,0.2418,0.1987,0.1469
147111,0.1762,0.1433,0.118,0.1573,0.1013,0.1143,0.2739,0.06479
105371939,0.38,0.103,0.1527,0.1356,0.1456,0.2054,0.4725,0.4191
79058,23.47,22.17,19.22,24.36,20.66,19.12,21,27.85
201254,99.78,105.2,87.53,90.48,116.6,106.5,99.96,116.6
201255,12.53,10.58,7.559,8.39,12.04,11.05,10.07,10.96
5881,21.48,21.35,13.39,14.83,17.8,17.92,18.18,18.25
51181,192.5,201.2,132.1,152,227.9,205.7,205.9,243.1
113523640,1.196,0.9155,1.055,0.3014,0.7551,0.9736,0.6125,1.138
5986,36.41,33.19,24.38,31.82,36.32,31.89,32.47,38.74
2873,74.11,77.84,69.49,70.62,89.31,79.86,84.76,88.1
64118,59.03,59.96,52.82,59.07,60.17,55.52,63.36,75.55
2194,121.2,106.7,127.9,101,142.4,109.2,146.6,160.8
106633803,0,0,0,0.3863,0,0.468,0.6729,0
284001,14.14,13.25,9.011,9.565,13.57,12.7,13.25,14.71
9123,1.695,1.642,1.256,1.004,1.88,1.684,1.368,1.538
102465472,0,0,0,0,0,0,0,0
1453,45.2,44.64,49.37,46.01,56.79,50.92,54.14,53.24
101929511,0.1082,0.176,0.1159,0.1931,0.1659,0.0936,0.3028,0.2785
107985059,0,0,0,0,0,0.01922,0,0
924,0.01071,0,0,0,0,0,0.07993,0
6398,0.1951,0.3385,0.6062,0.5014,0.1496,0.27,0.7036,2.008
400629,2.377,2.627,1.409,1.384,0.7784,1.317,0.9183,1.459
2837,0,0,0,0,0,0,0,0
79701,15.41,13.61,13.64,15.24,13.63,14.14,14.17,14.1
284004,7.55,7.216,6.72,6.807,8.05,7.376,9.211,13.84
79415,36.33,35.79,27.42,27.01,36.79,32.33,32.85,36.43
105371941,3.725,3.029,2.758,2.737,4.535,4.264,2.929,2.9
26502,18.14,17.34,14.27,15.35,19.34,17.22,15.86,14.97
100189255,0,0,0.7287,0,0,0,0,0
3607,38.53,35.46,41.95,39.45,30.74,30.24,34.98,35.06
105371942,1.699,1.795,2.057,1.607,1.895,1.565,1.894,1.785
56270,56.83,50.71,66.85,70.39,57.2,54.87,61.7,57.59
10966,3.03,2.777,2.959,2.859,3.379,3.766,3.083,3.033
100616196,0,0,0,0,0,0,0,0
105376791,0,0,0,0,0,0,0.0247,0
101929552,0.1093,0.1778,0,0,0.2514,0.2836,0,0.1608
79672,18.11,18.55,25.01,20.39,24.08,23.57,26.28,23
64122,15.89,14.62,13.66,15.82,16.95,14.33,17.55,15.33
6904,10.5,10.5,11.07,9.432,13.75,12.19,13.27,11.9
79755,5.443,5.515,6.413,5.756,8.916,8.194,8.446,7.184
146712,2.623,2.812,3.113,3.193,3.202,3.104,3.114,4.175
284207,58.57,53.56,38.31,46.83,51.56,51.67,55.18,65.98
107987251,0.7881,1.36,0.7665,0.7846,1.876,1.722,1.264,1.022
101930496,0.07481,0.08111,0,0,0.03823,0.02156,0.03101,0.03667
101929650,0.0266,0.02884,0.057,0.03798,0.08157,0.23,0.03308,0.1174
105371948,0,0,0,0.1177,0,0.0713,0,0.1212
100505909,0.3201,0.4627,0.4572,0.3482,1.098,0.8963,0.8339,0.9414
388574,1.259,1.271,1.302,1.085,1.83,1.802,1.674,1.915
403340,0.1732,0.3073,0.1856,0.562,0.048280000000000003,0.4085,0.1762,0.1621
105379279,0.0764,0.08284,0.3274,0.1091,0,0.3964,0.19,0.1124
105379280,1.164,1.167,1.353,1.348,0.9427,0.9781,1.27,1.114
105379281,0,0,0,0,0,0,0,0
102724130,0,0,0,0,0,0,0,0
105371950,0,0,0,0,0,0,0,0
260334,0.835,0.7497,1.034,0.8753,0.52,0.6995,0.8111,1.209
727758,7.273,6.869,11.23,11.29,7.232,11.51,8.009,7.226
102466878,0,0,0,0,0,0,0,0
105371951,0.6816,0.4223,0,0.139,0.4478,0.3368,0.4843,0.2864
9097,59.75,59.09,80.65,77.25,70.33,85.89,78.09,69.21
9984,12.4,11.91,18.55,16.01,11.34,14.12,13.52,12.12
81035,0,0.009277,0,0,0,0,0,0.01258
107985155,0,0,0,0,0,0,0.03255,0
105376854,0,0,0,0,0,0,0,0
1068,0,0,0,0,0,0,0,0
27098,0.1855,0.1533,0.2272,0.1892,0.06773,0.1299,0.1538,0.1949
105371952,0.1369,0.1485,0.5379,0.5864,0.06997,0.2368,0.1135,0.3356
494514,5.729,4.208,4.62,7.387,2.833,3.942,3.906,3.352
7298,44.89,41.71,71.1,59.62,27.09,23.26,27.28,25.42
55556,18.65,18.33,26.93,23.68,19.34,16.13,18.41,18.13
7525,57.91,52.18,87.9,83.27,46.85,63.5,58.79,45.87
116,0,0,0,0,0,0,0,0
388456,0.2844,0.185,0.1828,0.0812,0,0.1476,0,0
107985165,0,0,0,0,0,0,0.1549,0
105371953,0.012,0.006503,0.01285,0.008563,0,0.005187,0.01492,0
56651,0.1311,0.4739,0.1405,0.2184,0.4355,0.4158,0.2989,0.03214
105371954,0.8317,0.7427,0.2097,0.5588,0.8251,0.9308,0.73,0.5036
105371960,12.73,12.33,16.11,19.27,22.47,21.01,14.14,13.33
105371959,0.8459,1.697,1.812,0.966,0.8429,1.061,1.157,0.8085
105371958,0,0,0,0,0,0,0,0
105371957,0.0191,0,0,0,0.02928,0.01652,0.02375,0.02809
105371956,0,0.04161,0.08223,0,0,0,0,0
105371961,0,0,0,0,0,0,0,0
64863,6.262,6.064,10.43,9.607,4.684,6.343,5.447,5.607
10403,18.22,17.16,52.14,36.93,6.11,7.291,10.66,14.43
645158,0.7883,0.8175,1.065,1.223,0.9983,1.838,1.364,2.167
23347,16.36,14.04,30.7,26.46,12.55,16.41,19.47,17.66
84034,0.198,0.1803,0.3139,0.2713,0.17,0.2739,0.3938,0.3377
9663,20.8,19.5,27.41,23.46,18,17.76,21.41,17.66
727896,0.9761,1.214,1.661,1.537,1.298,1.49,1.463,1.625
105371963,0,0,0,0,0,0,0,0
8736,0.2306,0.2411,0.3971,0.1293,0.2652,0.2992,0.2253,0.1332
101927044,0.7296,1.582,0.9514,0.6792,1.216,1.07,1.183,0.4198
10627,457.5,484.2,647.2,594.1,509.7,571.4,565.5,625.1
104968399,128.5,127.9,181.6,143.9,152.1,140.4,146.7,148.4
103910,1395,1432,1633,1488,1568,1606,1540,1524
105371964,0,0,0,0,0,0,0,0
7050,38.48,39.44,46.9,48.68,41.8,41.53,38.56,44.19
105371965,0,0,0.05849,0,0,0,0,0
100505592,0,0.106,0.1047,0.2791,0.2997,0.3381,0.4862,0.2875
9229,0.03751,0.04575,0.02009,0.05355,0.02875,0.03649,0,0.02068
649446,20.07,21.23,25.78,25.49,26.31,22.65,20.11,20.6
84777,3.767,2.992,7.901,6.817,3.254,2.799,4.684,4.838
105371967,0.03865,0,0.0207,0.02759,0.05926,0.06685,0.04806,0.1137
107985137,0.03531,0,0,0,0,0,0,0
201477,0,0,0,0,0,0,0,0
102465430,0,0,0,0,0,0,0,0
101410534,0,0,0,0,0,0,0,0
284215,0,0,0,0.02171,0,0,0,0
105371968,0,0,0,0,0,0,0,0
105371969,0,0,0,0,0,0,0.05045,0
642597,0,0,0,0,0,0,0,0
147525,0.2625,0.4472,0.6026,1.178,0.6324,0.3567,0.3264,0.1654
339290,0.4554,0.5605,0.5406,0.5623,0.717,0.5641,0.6887,0.8326
7541,7.552,7.2,8.213,7.969,6.696,7.49,6.251,5.16
107985144,0,0,0,0,0.03987,0,0.03234,0
105371970,0,0,0.008059,0,0,0,0,0
23136,0.008226,0.008918,0.008812,0,0.01261,0.01423,0.01023,0.02419
107985145,0,0,0,0,0,0,0,0
100286986,0,0,0,0,0,0,0,0
645355,0,0,0,0,0,0.02506,0,0
100616244,0,0,0,0,0,0,0,0
645369,0,0.003368,0,0.004434,0,0,0,0
91133,0,0.00553,0.002732,0.003641,0.00782,0,0.006342,0.01125
101927150,0,0,0,0,0,0,0,0
100422840,0,0,0,0,0,0,0,0
100130480,0,0,0,0,0,0,0,0
105371972,0,0,0,0,0,0,0,0
107985176,0,0,0,0,0,0,0,0
101927168,0,0,0,0,0,0,0,0
79822,0.007901,0,0,0,0,0.006832,0.009823,0
400643,0,0,0.02996,0.03993,0,0,0.03478,0.04113
284217,0,0.01101,0.005441,0,0,0,0,0
101927188,0,0,0,0,0,0,0,0
339291,0,0,0,0,0,0,0,0
105371973,0,0,0,0,0,0,0,0
105371974,0,0,0,0,0,0,0,0
105371975,0,0,0,0,0,0,0,0
112577592,0,0,0,0,0,0,0,0
105371976,0,0,0,0,0,0,0,0
5797,0.05507,0.05971,0.059,0.03931,0.06332,0.05358,0.05136,0.03037
107985119,0,0,0,0,0,0,0,0
100192426,0,0,0,0,0,0,0,0
201475,11.14,11.27,15.2,14.84,10.95,11.92,12.11,11.75
100287082,0.6586,0.5842,0.7055,0.5128,0.5507,0.8284,1.042,1.497
23255,1.445,1.499,1.594,1.375,1.573,1.737,1.948,1.779
4729,102.9,102.6,128.7,121.2,112.5,118.7,120.9,132.5
101927275,1.449,2.137,1.366,2.482,1.511,1.153,1.225,1.193
23253,8.912,7.724,13.05,11.09,5.936,7.752,9.663,7.47
107985188,0.04633,0,0.09927,0.06614,0.2131,0.1603,0,0.1363
102724397,11.32,11.26,8.567,8.792,11.04,10.78,7.658,8.18
57045,28.82,27.85,37.5,44.15,31.91,42.05,35.79,27.6
105371980,0,0,0,0,0,0,0,0
10928,36.28,37.87,45.34,39.77,37.93,39.03,41.91,36.72
9989,39.47,36.16,43.27,38.17,34.09,37.19,39.49,32.56
101927323,0.2503,0,0.715,0.2382,0.3837,0.2164,0.1037,0.1227
112268216,0,0,0,0,0,0,0,0
